BP Number,Priority,Public Safety and Disaster,Reference,cable,internet/Data,satellite,wireless,wireline,Service Provider,Network Operator,"Priority (1,2,3)",Equipment Supplier,Property Manager,Government,Public Safety,Keywords,,,,,,,,,,,,,,,,,,,,,
12/9/8725,Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Network Elements, Network Operations,,,,,,,,,,,,,,,,,,
12/8/8769,Highly Important,FALSE,"NIST Special Publication 800-122, Guide to Protecting the Confidentiality of Personally Identifiable Information (PII).",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Information Protection, Intrusion Detection,,,,,,,,,,,,,,,,,,
12-9-0412,Important,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Cyber Security, Intrusion Detection, Network Operations,,,,,,,,,,,,,,,,,,,
12/8/8900,Highly Important,FALSE,"See the following document for more information: 
http://www.maawg.org/sites/maawg/files/news/MAAWG_Bot_Mitigation_BP_2009-07.pdf
More information can also be found at:
http://isc.sans.edu/index.html
http://www.us-cert.gov/
http://www.itu.int/ITU-D/cyb/cybersecurity/projects/botnet.html

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Training and Awareness,,,,,,,,,,,,,,,,,,,
12/8/8901,Highly Important,FALSE,"More information can be found at:
National Cyber Security Alliance - http://www.staysafeonline.org/
OnGuard Online - http://www.onguardonline.gov/default.aspx
Department of Homeland Security -
StopBadware â€“ http://www.stopbadware.org/home/badware_prevent
Comcast.net Security - http://security.comcast.net/
Verizon Safety & Security -
http://www.verizon.net/central/vzc.portal?_nfpb=true&_pageLabel=vzc_help_safety
Qwest Incredible Internet Security site: http://www.incredibleinternet.com/
Microsoft- http://www.microsoft.com/security/pypc.aspx

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Training and Awareness,,,,,,,,,,,,,,,,,,,
12/8/8902,Critical,FALSE,"Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Software,,,,,,,,,,,,,,,,,,,
12/8/8903,Critical,FALSE,"Widely accepted DNS traffic management procedures are discussed in the following document:
http://www.maawg.org/sites/maawg/files/news/MAAWG_DNS%20Port%2053V1.0_2010-
06.pdf
Security issues on recursive resolvers are discussed in IETF BCP 140/ RFC 5358. Responses to
spoofed traffic, including spoofed DNS traffic, are discussed in IETF BCP 38/RFC 2827.
Some tools examining different aspects of DNS server security include:
http://dnscheck.iis.se/, http://recursive.iana.org/, and https://www.dnsoarc.
net/oarc/services/dnsentropy. More information on DNS security issues can also be found
at: http://www.iana.org/reports/2008/cross-pollination-faq.html

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and
networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8904,Critical,FALSE,"More information can be found at:
http://dnssec.net
https://www.dnssec-deployment.org

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and
networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8905,Critical,FALSE,"See the following document for more information:
http://www.maawg.org/sites/maawg/files/news/MAAWG_Port25rec0511.pdf

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and
networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Information Protection, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8906,Critical,FALSE,"See the following document for more information:
http://www.maawg.org/sites/maawg/files/news/MAAWG_Email_Authentication_Paper_2008-
07.pdf
More information can also be found at:
http://www.dkim.org/
http://openspf.org

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and
networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12-9-0414,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Network Operations, Procedures,,,,,,,,,,,,,,,,,,,,
12/8/8907,Critical,FALSE,"By rejecting undeliverable email, the gateway mail will inform the sending mail server, which
can apply local policy regarding whether or not to notify the message sender of the non-delivery
of the original message.
See the following document for more information:
http://www.maawg.org/sites/maawg/files/news/MAAWG-BIAC_Expansion0707.pdf

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and
networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12/8/8908,Critical,FALSE,"Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and
networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8909,Critical,FALSE,"More information can be found at:
http://www.maawg.org/sites/maawg/files/news/MAAWG_Dynamic_Space_2008-06.pdf
http://www.spamhaus.org/pbl/
http://www.mail-abuse.com/nominats_dul.html

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and
networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Industry Cooperation, Intrusion Detection,,,,,,,,,,,,,,,,,,
12/8/8910,Critical,FALSE,Refer to related Best Practice 8-8-X005.,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8911,Critical,FALSE,"See the following document for more information:
http://www.maawg.org/sites/maawg/files/news/MAAWG_Dynamic_Space_2008-06.pdf
Refer to related Best Practice 8-8-X004.

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8912,Highly Important,FALSE,"See the following document for more information:
http://www.maawg.org/sites/maawg/files/news/CodeofConduct.pdf
Vulnerabilities can be reported in a standardized fashion using information provided at
http://nvd.nist.gov/
http://puck.nether.net/mailman/listinfo/nsp-security
https://ops-trust.net/
https://www2.icsalabs.com/veris/

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Industry Cooperation, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/8/8913,Critical,FALSE,"More information can be found at:
http://teamcymru.org
http://shadowserver.org
http://abuse.ch
http://cbl.abuseat.org

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12/8/8914,Highly Important,FALSE,"This technique should help minimize the exposure of customer information in detecting bots by
not collecting detailed information until it is reasonable to believe the customer is infected.
Looking at user traffic using a â€œwide netâ€ approach can include external feedback as well as
other internal approaches.

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12-9-0415,Highly Important,TRUE,The goal is to demonstrate that data restoration is complete and works as expected,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Network Operations, Procedures,,,,,,,,,,,,,,,,,,,
12/8/8915,Critical,FALSE,"Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.


Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12/8/8916,Critical,FALSE,"Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12/8/8917,Critical,FALSE,"An ISP decision on the most appropriate method or methods for providing notification to one or
more of their customers or Internet users depends upon a range of factors, from the technical
capabilities of the ISP, to the technical attributes of the ISP's network, cost considerations,
available server resources, available organizational resources, the number of likely infected
hosts detected at any given time, and the severity of any possible threats, among many other
factors. The use of multiple simultaneous notification methods is reasonable for an ISP but may
be difficult for a fake anti-virus purveyor.
Best Practice 8-8-X022 provides information on how to address the malware infection.

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide services to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12/8/8918,Important,FALSE,"This best practice is to help ensure that the notification message is not confused with other
communications the customer may receive from the provider and help underscore the
seriousness of the situation.

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide services to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12/8/8919,Critical,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Industry Cooperation, Intrusion Detection,,,,,,,,,,,,,,,,,,,
12/9/8068,Critical,TRUE,Alternate broadband communication path for coordination and management.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Cyber Security, Disaster Recovery, Emergency Preparedness,,,,,,,,,,,,,,,,,,,
12-9-0416,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Network Operations, Pandemic, Procedures,,,,,,,,,,,,,,,,,,,
12-9-0417,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Network Operations, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12/8/8920,Critical,FALSE,"The temporary delay of web pages for the purpose of providing web browser notification, as
suggested in Best Practice 8-8-X018, does not constitute
a 'quarantine' as used in this Best Practice.
Some information regarding quarantine technology can be found at:
http://www.trustedcomputinggroup.org/developers/trusted_network_connect

Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection,,,,,,,,,,,,,,,,,,,,
12/8/8921,Highly Important,FALSE,"Note that the Best Practices in this grouping are primarily aimed at ISPs that provide services to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,Cyber Security, Intrusion Detection, Training and Awareness,,,,,,,,,,,,,,,,,,,
12/8/8922,Critical,FALSE,"Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Information Protection, Intrusion Detection,,,,,,,,,,,,,,,,,,
12/8/8923,Critical,FALSE,"Note that the Best Practices in this grouping are primarily aimed at ISPs that provide service to
consumer end-users on residential broadband networks, but may be applicable to other users and networks as well.",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,Cyber Security, Encryption, Information Protection, Intrusion Detection,,,,,,,,,,,,,,,,,,
12-9-0400,Highly Important,TRUE,"Reference industry guidelines such as applicable ITU, Telcordia, TL9000 standards for assistance in setting measurements on availability and reliability for criteria to measure quality of service (e.g., delay, loss, port availability, jitter).",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Network Operations,,,,,,,,,,,,,,,,,,,,,
12-9-0401,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Cyber Security, Intrusion Detection, Network Operations, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12-9-0402,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Network Provisioning, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,,
12-9-0403,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Network Operations,,,,,,,,,,,,,,,,,,,,,
12-9-0422,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Network Elements, Network Operations,,,,,,,,,,,,,,,,,,,,
12-9-0423,Highly Important,FALSE,Note: This Best practice could impact 9-1-1 operations,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,Hardware, Network Elements,,,,,,,,,,,,,,,,,,,,
12-9-0425,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Documentation, Network Elements, Network Operations, Software,,,,,,,,,,,,,,,,,,
12-9-0428,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,FALSE,FALSE,FALSE,TRUE,Cyber Security, Hardware, Network Operations, Software,,,,,,,,,,,,,,,,,,
12-9-0476,Critical,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,FALSE,TRUE,FALSE,TRUE,Disaster Recovery, Pandemic,,,,,,,,,,,,,,,,,,,,
12-9-0504,Highly Important,TRUE,"To determine appropriateness of this Best Practice, certain factors should be considered, including redundancy, single points of failures (SPOF) for critical subscribers, etc",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Hardware, Network Elements, Network Operations, Network Provisioning, Software,,,,,,,,,,,,,,,,
12-9-0505,Highly Important,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Corporate Ethics, Liaison, Network Operations, Procedures,,,,,,,,,,,,,,,,,,
12-9-0510,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,TRUE,Hardware, Network Elements, Network Operations, Network Provisioning, Policy, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,
12-9-0513,Highly Important,TRUE,"For example, provider contacts are listed in the NENA company ID registration website: http://www.nena.org/?CompanyID.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Business Continuity, Documentation, Emergency Preparedness, Industry Cooperation, Liaison, Network Interoperability, Network Operations, Policy, Procedures,,,,,,,,,,,,,
12-9-0530,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Industry Cooperation, Network Interoperability, Policy,,,,,,,,,,,,,,,,,,,
12-9-0532,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Facilities - Transport, Network Provisioning, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,
12-9-0536,Highly Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,FALSE,Network Elements, Network Operations, Procedures, Software, Technical Support,,,,,,,,,,,,,,,,,
12-9-0541,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Network Elements, Network Operations, Software,,,,,,,,,,,,,,,,,
12-9-0550,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Information Protection, Network Operations, Network Provisioning, Procedures, Software, Supervision, Training and Awareness,,,,,,,,,,,,,,,
12-9-0566,Critical,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Essential Services, Facilities - Transport, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12-9-0567,Important,TRUE,This service provider equipment identification applies to E9-1-1 and may apply to some elements of NG9-1-1.,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Essential Services, Facilities - Transport, Network Operations, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,,
12-9-0568,Critical,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Essential Services, Industry Cooperation, Network Operations, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,
12-9-0569,Highly Important,TRUE,This best practice does not propose that any 9-1-1 call delivery stakeholder bypass acceptable congestion control techniques commonly applied within the industry for 9-1-1 calls.,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Essential Services, Facilities - Transport, Network Interoperability, Network Operations, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,
12-9-0570,Important,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Essential Services, Network Operations, Network Provisioning, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,,
12-9-0571,Critical,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Essential Services, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,,
12-9-0574,Critical,TRUE,Superceded by 7-7-0574 developed under NRIC.,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Essential Services, Network Operations, Pandemic, Procedures, Public Safety and Disaster, Supervision,,,,,,,,,,,,,,,,
12-9-0575,Critical,TRUE,"These include, but are not limited to, ALI, MPC/GMLC, VPC systems, and LIS.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Essential Services, Network Provisioning, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12-9-0576,Highly Important,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Essential Services, Network Operations, Network Provisioning, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,,
12-9-0577,Critical,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Emergency Preparedness, Essential Services, Liaison, Network Operations, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,
12-9-0578,Highly Important,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,TRUE,Essential Services, Liaison, Policy, Training and Awareness,,,,,,,,,,,,,,,,,,
12-9-0579,Critical,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,TRUE,TRUE,Essential Services, Liaison, Network Interoperability, Network Operations, Procedures, Public Safety and Disaster, Training and Awareness,,,,,,,,,,,,,,,
12-9-0580,Critical,TRUE,Security practices and concepts should be applied to the critical systems supporting Link Redundancy and Diversity.,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,TRUE,TRUE,Essential Services, Facilities - Transport, Industry Cooperation, Liaison, Public Safety and Disaster,,,,,,,,,,,,,,,,,
12-9-0581,Critical,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Essential Services, Industry Cooperation, Public Safety and Disaster,,,,,,,,,,,,,,,,,,,
12-9-0599,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,TRUE,Business Continuity, Documentation, Emergency Preparedness, Network Operations, Pandemic, Procedures, Supervision, Training and Awareness,,,,,,,,,,,,,,
12-9-0603,Highly Important,TRUE,"Examples of network databases include router configurations, digital cross connect system databases, switching system images, base station controller images. These policies and procedures should address, at a minimum, the following:  Database backup schedule and verification procedures; Storage medium standards; Storage medium labeling; On site and off site storage; Maintenance and certification; Handling and disposal.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,Network Operations, Policy, Procedures,,,,,,,,,,,,,,,,,,,
12-9-0619,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,Emergency Preparedness, Essential Services, Fire, Industry Cooperation,,,,,,,,,,,,,,,,,,
12-9-0622,Highly Important,TRUE,Example ANSI T1.311-1998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Fire, Hardware, Network Elements, Power,,,,,,,,,,,,,,,,,,
12-9-0635,Important,TRUE,"TR-NWT-001011 ""Generic Requirements for Surge Protection Devices"".",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,TRUE,Buildings, Fire, Liaison, Power,,,,,,,,,,,,,,,,,,
12-9-0644,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,Fire, Power,,,,,,,,,,,,,,,,,,,,
12-9-0655,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,TRUE,FALSE,TRUE,Disaster Recovery, Emergency Preparedness, Industry Cooperation, Liaison, Network Operations, Power,,,,,,,,,,,,,,,,
12-9-0657,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,TRUE,FALSE,TRUE,Buildings, Business Continuity, Emergency Preparedness, Power, Public Safety and Disaster,,,,,,,,,,,,,,,,,
12-9-0658,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,TRUE,FALSE,TRUE,Buildings, Business Continuity, Emergency Preparedness, Pandemic, Power, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,
12-9-0660,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Network Operations, Power, Procedures,,,,,,,,,,,,,,,,,
12-9-0662,Critical,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,TRUE,FALSE,TRUE,Network Operations, Power, Procedures, Public Safety and Disaster,,,,,,,,,,,,,,,,,,
12-9-0664,Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,FALSE,Hardware, Power,,,,,,,,,,,,,,,,,,,,
12-9-0668,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,TRUE,TRUE,FALSE,TRUE,Network Elements, Power,,,,,,,,,,,,,,,,,,,,
12-9-0669,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Power, Procedures,,,,,,,,,,,,,,,,,,,,
12-9-0671,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Network Operations, Power, Procedures,,,,,,,,,,,,,,,,,,,
12-9-0674,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,FALSE,TRUE,FALSE,TRUE,Pandemic, Policy, Power,,,,,,,,,,,,,,,,,,,
12-9-0689,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE,Network Operations, Power, Procedures,,,,,,,,,,,,,,,,,,,
12-9-0690,Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,FALSE,TRUE,FALSE,TRUE,Network Operations, Power,,,,,,,,,,,,,,,,,,,,
12-9-0694,Important,FALSE,Note: This Best practice could impact 9-1-1 operations.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,Network Operations, Power, Procedures,,,,,,,,,,,,,,,,,,,
12-9-0695,Highly Important,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,Business Continuity, Emergency Preparedness, Network Operations, Power, Procedures,,,,,,,,,,,,,,,,,
